67068	isolé	0.001001001001001001
67068	retrouve	0.001001001001001001
67068	chance	0.001001001001001001
67068	cela	0.001001001001001001
67068	ajoute	0.001001001001001001
67068	résume	0.001001001001001001
67068	venez	0.001001001001001001
67068	innovez	0.001001001001001001
67068	voulez	0.001001001001001001
67068	m	0.001001001001001001
67068	rencontré	0.001001001001001001
67068	ai	0.001001001001001001
67068	je	0.001001001001001001
67068	scientifique	0.001001001001001001
67068	lewiner	0.001001001001001001
67068	jacques	0.001001001001001001
67068	gennes	0.001001001001001001
67068	gilles	0.001001001001001001
67068	innover	0.001001001001001001
67068	unique	0.001001001001001001
67068	qualifie	0.001001001001001001
67068	crée	0.001001001001001001
67068	ce	0.001001001001001001
67068	1990	0.001001001001001001
67068	objets	0.001001001001001001
67068	multimédia	0.001001001001001001
67068	médecine	0.001001001001001001
67068	variés	0.001001001001001001
67068	230	0.001001001001001001
67068	totalisent	0.001001001001001001
67068	abouti	0.001001001001001001
67068	vousc	0.001001001001001001
67068	carrière	0.001001001001001001
67068	ma	0.001001001001001001
67068	particularité	0.001001001001001001
67068	originale	0.001001001001001001
67068	proposée	0.001001001001001001
67068	idée	0.001001001001001001
67068	moment	0.001001001001001001
67068	innovent	0.001001001001001001
67068	remarquable	0.001001001001001001
67068	ville	0.001001001001001001
67068	industrielles	0.001001001001001001
67068	ecole	0.001001001001001001
67068	vert	0.001001001001001001
67068	feu	0.001001001001001001
67068	donne	0.001001001001001001
67068	vu	0.001001001001001001
67068	bien	0.001001001001001001
67068	particulièrement	0.001001001001001001
67068	biologie	0.001001001001001001
67068	ailleurs	0.001001001001001001
67068	trouverez	0.001001001001001001
67068	janvier	0.001001001001001001
67068	créé	0.001001001001001001
67068	pierrot	0.001001001001001001
67068	françois	0.001001001001001001
67068	roboticien	0.001001001001001001
67068	duflo	0.001001001001001001
67068	esther	0.001001001001001001
67068	cherchez	0.001001001001001001
67068	ne	0.001001001001001001
67068	règne	0.001001001001001001
67068	ecoles	0.001001001001001001
67068	autres	0.001001001001001001
67068	vraiment	0.001001001001001001
67068	inversée	0.001001001001001001
67068	chronologie	0.001001001001001001
67068	réémettre	0.001001001001001001
67068	incident	0.001001001001001001
67068	champ	0.001001001001001001
67068	enregistrer	0.001001001001001001
67068	échantillonner	0.001001001001001001
67068	permettent	0.001001001001001001
67068	miroirs	0.001001001001001001
67068	fameux	0.001001001001001001
67068	amusant	0.001001001001001001
67068	humour	0.001001001001001001
67068	pointe	0.001001001001001001
67068	souligne	0.001001001001001001
67068	départ	0.001001001001001001
67068	ici	0.001001001001001001
67068	passée	0.001001001001001001
67068	vie	0.001001001001001001
67068	économiste	0.001001001001001001
67068	réputés	0.001001001001001001
67068	trois	0.001001001001001001
67068	attribuée	0.001001001001001001
67068	distinction	0.001001001001001001
67068	nouvelle	0.001001001001001001
67068	édition	0.001001001001001001
67068	marquantes	0.001001001001001001
67068	innovations	0.001001001001001001
67068	développent	0.001001001001001001
67068	revivre	0.001001001001001001
67068	rendus	0.001001001001001001
67068	collaborateurs	0.001001001001001001
67068	ses	0.001001001001001001
67068	compris	0.001001001001001001
67068	review	0.001001001001001001
67068	physical	0.001001001001001001
67068	réputées	0.001001001001001001
67068	publications	0.001001001001001001
67068	papiers	0.001001001001001001
67068	excellents	0.001001001001001001
67068	publier	0.001001001001001001
67068	limiter	0.001001001001001001
67068	micro	0.001001001001001001
67068	sismiques	0.001001001001001001
67068	abord	0.001001001001001001
67068	commencèrent	0.001001001001001001
67068	efficace	0.001001001001001001
67068	source	0.001001001001001001
67068	focaliser	0.001001001001001001
67068	donc	0.001001001001001001
67068	progressivement	0.001001001001001001
67068	pièce	0.001001001001001001
67068	précis	0.001001001001001001
67068	informations	0.001001001001001001
67068	envoyer	0.001001001001001001
67068	mur	0.001001001001001001
67068	derrière	0.001001001001001001
67068	voir	0.001001001001001001
67068	électronique	0.001001001001001001
67068	composant	0.001001001001001001
67068	détruire	0.001001001001001001
67068	tumeur	0.001001001001001001
67068	brûler	0.001001001001001001
67068	potentielles	0.001001001001001001
67068	vite	0.001001001001001001
67068	indique	0.001001001001001001
67068	plusieurs	0.001001001001001001
67068	déboucher	0.001001001001001001
67068	fini	0.001001001001001001
67068	originaux	0.001001001001001001
67068	instruments	0.001001001001001001
67068	écoles	0.001001001001001001
67068	universités	0.001001001001001001
67068	publics	0.001001001001001001
67068	établissements	0.001001001001001001
67068	travaillant	0.001001001001001001
67068	ingénieurs	0.001001001001001001
67068	honorer	0.001001001001001001
67068	origine	0.001001001001001001
67068	nombre	0.001001001001001001
67068	certain	0.001001001001001001
67068	observé	0.001001001001001001
67068	personne	0.001001001001001001
67068	jamais	0.001001001001001001
67068	parcouru	0.001001001001001001
67068	seconde	0.001001001001001001
67068	000	0.001001001001001001
67068	10	0.001001001001001001
67068	obtenir	0.001001001001001001
67068	auxquels	0.001001001001001001
67068	grâce	0.001001001001001001
67068	imageurs	0.001001001001001001
67068	fabriquer	0.001001001001001001
67068	parvenus	0.001001001001001001
67068	créer	0.001001001001001001
67068	découvert	0.001001001001001001
67068	partir	0.001001001001001001
67068	reste	0.001001001001001001
67068	tant	0.001001001001001001
67068	croire	0.001001001001001001
67068	laisser	0.001001001001001001
67068	pourrait	0.001001001001001001
67068	ans	0.001001001001001001
67068	65	0.001001001001001001
67068	hui	0.001001001001001001
67068	aujourd	0.001001001001001001
67068	âgé	0.001001001001001001
67068	boutade	0.001001001001001001
67068	pratiquent	0.001001001001001001
67068	ceux	0.001001001001001001
67068	âge	0.001001001001001001
67068	effets	0.001001001001001001
67068	jusqu	0.001001001001001001
67068	paristech	0.001001001001001001
67068	mixte	0.001001001001001001
67068	unité	0.001001001001001001
67068	adjoints	0.001001001001001001
67068	directeurs	0.001001001001001001
67068	deux	0.001001001001001001
67068	étant	0.001001001001001001
67068	carminatti	0.001001001001001001
67068	rémi	0.001001001001001001
67068	tourin	0.001001001001001001
67068	arnaud	0.001001001001001001
67068	créant	0.001001001001001001
67068	celui	0.001001001001001001
67068	rapprochement	0.001001001001001001
67068	concrétisé	0.001001001001001001
67068	intact	0.001001001001001001
67068	conclut	0.001001001001001001
67068	préserver	0.001001001001001001
67068	impérativement	0.001001001001001001
67068	faut	0.001001001001001001
67068	notre	0.001001001001001001
67068	toujours	0.001001001001001001
67068	poursuit	0.001001001001001001
67068	aventure	0.001001001001001001
67068	irm	0.001001001001001001
67068	élastographie	0.001001001001001001
67068	photo	0.001001001001001001
67068	acousto	0.001001001001001001
67068	multi	0.001001001001001001
67068	imagerie	0.001001001001001001
67068	poussées	0.001001001001001001
67068	fondamentaux	0.001001001001001001
67068	mettant	0.001001001001001001
67068	entreprises	0.001001001001001001
67068	passant	0.001001001001001001
67068	front	0.001001001001001001
67068	contrôle	0.001001001001001001
67068	inverse	0.001001001001001001
67068	filtre	0.001001001001001001
67068	focalisation	0.001001001001001001
67068	originales	0.001001001001001001
67068	techniques	0.001001001001001001
67068	décernait	0.001001001001001001
67068	dernier	0.001001001001001001
67068	avril	0.001001001001001001
67068	27	0.001001001001001001
67068	innove	0.001001001001001001
67068	bel	0.001001001001001001
67071	de	0.05778894472361809
67071	l	0.04271356783919598
67071	et	0.04020100502512563
67071	d	0.02512562814070352
67071	les	0.02512562814070352
67071	la	0.020100502512562814
67071	recherche	0.017587939698492462
67071	à	0.017587939698492462
67071	allenvi	0.01507537688442211
67071	environnement	0.01507537688442211
67071	en	0.01507537688442211
67071	pour	0.01507537688442211
67071	des	0.01256281407035176
67071	un	0.010050251256281407
67071	sciences	0.010050251256281407
67071	qui	0.010050251256281407
67071	territoires	0.010050251256281407
67071	le	0.010050251256281407
67071	cette	0.007537688442211055
67071	climat	0.007537688442211055
67071	du	0.007537688442211055
67071	par	0.007537688442211055
67071	alliance	0.007537688442211055
67071	nationale	0.007537688442211055
67071	au	0.007537688442211055
67071	eau	0.007537688442211055
67071	il	0.007537688442211055
67071	alimentation	0.007537688442211055
67071	9	0.005025125628140704
67071	introduction	0.005025125628140704
67071	cemagref	0.005025125628140704
67071	sein	0.005025125628140704
67071	dans	0.005025125628140704
67071	président	0.005025125628140704
67071	toutes	0.005025125628140704
67071	12	0.005025125628140704
67071	1	0.005025125628140704
67071	agroécologie	0.005025125628140704
67071	chimie	0.005025125628140704
67071	est	0.005025125628140704
67071	été	0.005025125628140704
67071	premier	0.005025125628140704
67071	biologie	0.005025125628140704
67071	mer	0.005025125628140704
67071	son	0.005025125628140704
67071	qualité	0.005025125628140704
67071	biodiversité	0.005025125628140704
67071	devra	0.005025125628140704
67071	relever	0.005025125628140704
67071	scientifiques	0.005025125628140704
67071	ressources	0.005025125628140704
67071	chercheurs	0.005025125628140704
67071	environnementale	0.005025125628140704
67071	défis	0.005025125628140704
67071	a	0.005025125628140704
67071	rapport	0.005025125628140704
67071	enseignement	0.002512562814070352
67071	supérieur	0.002512562814070352
67071	pécresse	0.002512562814070352
67071	ministre	0.002512562814070352
67071	publie	0.002512562814070352
67071	disciplines	0.002512562814070352
67071	sociales	0.002512562814070352
67071	économiques	0.002512562814070352
67071	géographie	0.002512562814070352
67071	mathématiques	0.002512562814070352
67071	appliquées	0.002512562814070352
67071	écologie	0.002512562814070352
67071	physico	0.002512562814070352
67071	ou	0.002512562814070352
67071	très	0.002512562814070352
67071	genet	0.002512562814070352
67071	roger	0.002512562814070352
67071	rappelle	0.002512562814070352
67071	environnementales	0.002512562814070352
67071	sont	0.002512562814070352
67071	mobilisées	0.002512562814070352
67071	programmer	0.002512562814070352
67071	mieux	0.002512562814070352
67071	nécessité	0.002512562814070352
67071	où	0.002512562814070352
67071	valérie	0.002512562814070352
67071	février	0.002512562814070352
67071	2010	0.002512562814070352
67071	initiative	0.002512562814070352
67071	créée	0.002512562814070352
67071	aménagement	0.002512562814070352
67071	passant	0.002512562814070352
67071	complexe	0.002512562814070352
67071	recouvre	0.002512562814070352
67071	champ	0.002512562814070352
67071	système	0.002512562814070352
67071	étendu	0.002512562814070352
67071	fondateurs	0.002512562814070352
67071	membres	0.002512562814070352
67071	domaine	0.002512562814070352
67071	compte	0.002512562814070352
67071	caractérise	0.002512562814070352
67071	regrouper	0.002512562814070352
67071	principaux	0.002512562814070352
67071	opérateurs	0.002512562814070352
67071	coordonner	0.002512562814070352
67071	interdisciplinarité	0.002512562814070352
67071	directeur	0.002512562814070352
67071	général	0.002512562814070352
67071	véritables	0.002512562814070352
67071	enjeux	0.002512562814070352
67071	venir	0.002512562814070352
67071	décennies	0.002512562814070352
67071	notamment	0.002512562814070352
67071	matière	0.002512562814070352
67071	nourrir	0.002512562814070352
67071	parvenir	0.002512562814070352
67071	individus	0.002512562814070352
67071	horizon	0.002512562814070352
67071	2050	0.002512562814070352
67071	milliards	0.002512562814070352
67071	concernant	0.002512562814070352
67071	accès	0.002512562814070352
67071	être	0.002512562814070352
67071	garanti	0.002512562814070352
67071	puisqu	0.002512562814070352
67071	s	0.002512562814070352
67071	quatre	0.002512562814070352
67071	grands	0.002512562814070352
67071	seulement	0.002512562814070352
67071	non	0.002512562814070352
67071	mondial	0.002512562814070352
67071	plan	0.002512562814070352
67071	autre	0.002512562814070352
67071	défi	0.002512562814070352
67071	nécessairement	0.002512562814070352
67071	mais	0.002512562814070352
67071	auquel	0.002512562814070352
67071	humanité	0.002512562814070352
67071	face	0.002512562814070352
67071	faire	0.002512562814070352
67071	changements	0.002512562814070352
67071	climatiques	0.002512562814070352
67071	taille	0.002512562814070352
67071	quantité	0.002512562814070352
67071	enfin	0.002512562814070352
67071	érosion	0.002512562814070352
67071	devront	0.002512562814070352
67071	populations	0.002512562814070352
67071	respecter	0.002512562814070352
67071	impératif	0.002512562814070352
67071	celui	0.002512562814070352
67071	planète	0.002512562814070352
67071	travail	0.002512562814070352
67071	organisé	0.002512562814070352
67071	groupes	0.002512562814070352
67071	thématiques	0.002512562814070352
67071	réunissant	0.002512562814070352
67071	plus	0.002512562814070352
67071	agira	0.002512562814070352
67071	constituent	0.002512562814070352
67071	experts	0.002512562814070352
67071	250	0.002512562814070352
67071	aliments	0.002512562814070352
67071	sol	0.002512562814070352
67071	evolution	0.002512562814070352
67071	adaptation	0.002512562814070352
67071	atténuation	0.002512562814070352
67071	plantes	0.002512562814070352
67071	impacts	0.002512562814070352
67071	ecotechnologies	0.002512562814070352
67071	durable	0.002512562814070352
67071	marines	0.002512562814070352
67071	risques	0.002512562814070352
67071	environnementaux	0.002512562814070352
67071	naturels	0.002512562814070352
67071	écotoxiques	0.002512562814070352
67071	naturelles	0.002512562814070352
67071	villes	0.002512562814070352
67071	mobilités	0.002512562814070352
67071	evaluation	0.002512562814070352
67071	cycle	0.002512562814070352
67071	vie	0.002512562814070352
67071	nouvel	0.002512562814070352
67071	élan	0.002512562814070352
67071	initié	0.002512562814070352
67071	déclare	0.002512562814070352
67071	revient	0.002512562814070352
67071	maintenant	0.002512562814070352
67071	nos	0.002512562814070352
67071	15	0.002512562814070352
67071	000	0.002512562814070352
67071	ingénieurs	0.002512562814070352
67071	techniciens	0.002512562814070352
67071	identifier	0.002512562814070352
67071	concevoir	0.002512562814070352
67071	valider	0.002512562814070352
67071	déployer	0.002512562814070352
67071	solutions	0.002512562814070352
67071	permettront	0.002512562814070352
67071	transition	0.002512562814070352
67071	écologique	0.002512562814070352
67071	vers	0.002512562814070352
67071	une	0.002512562814070352
67071	croissante	0.002512562814070352
67071	verte	0.002512562814070352
67071	conclut	0.002512562814070352
67071	publié	0.002512562814070352
67071	brgm	0.002512562814070352
67071	cea	0.002512562814070352
67071	cirad	0.002512562814070352
67071	cnrs	0.002512562814070352
67071	ifremer	0.002512562814070352
67071	ifsttar	0.002512562814070352
67071	inra	0.002512562814070352
67071	ird	0.002512562814070352
67071	conférence	0.002512562814070352
67071	présidents	0.002512562814070352
67071	universités	0.002512562814070352
67071	météo	0.002512562814070352
67071	france	0.002512562814070352
67071	muséum	0.002512562814070352
67071	national	0.002512562814070352
67071	histoire	0.002512562814070352
67071	naturelle	0.002512562814070352
67383	de	0.048818897637795275
67383	le	0.029921259842519685
67383	d	0.025196850393700787
67383	la	0.025196850393700787
67383	en	0.02204724409448819
67383	et	0.02204724409448819
67383	qui	0.02047244094488189
67383	à	0.01889763779527559
67383	est	0.01889763779527559
67383	des	0.015748031496062992
67383	un	0.015748031496062992
67383	l	0.015748031496062992
67383	une	0.014173228346456693
67383	il	0.014173228346456693
67383	a	0.012598425196850394
67383	ce	0.012598425196850394
67383	au	0.012598425196850394
67383	innovation	0.011023622047244094
67383	dans	0.009448818897637795
67383	que	0.009448818897637795
67383	plus	0.009448818897637795
67383	pour	0.009448818897637795
67383	chance	0.007874015748031496
67383	du	0.007874015748031496
67383	cette	0.007874015748031496
67383	avec	0.007874015748031496
67383	avoir	0.006299212598425197
67383	été	0.006299212598425197
67383	t	0.006299212598425197
67383	montpellier	0.006299212598425197
67383	françois	0.006299212598425197
67383	pierrot	0.006299212598425197
67383	recherche	0.006299212598425197
67383	c	0.004724409448818898
67383	sa	0.004724409448818898
67383	nous	0.004724409448818898
67383	démarche	0.004724409448818898
67383	cnrs	0.004724409448818898
67383	équipe	0.004724409448818898
67383	fondation	0.004724409448818898
67383	innover	0.004724409448818898
67383	sur	0.004724409448818898
67383	chercheur	0.004724409448818898
67383	fois	0.004724409448818898
67383	les	0.004724409448818898
67383	lirmm	0.004724409448818898
67383	beaucoup	0.004724409448818898
67383	robot	0.004724409448818898
67383	parallèle	0.004724409448818898
67383	laboratoire	0.004724409448818898
67383	idées	0.004724409448818898
67383	exceptionnel	0.0031496062992125984
67383	tecnalia	0.0031496062992125984
67383	recruté	0.0031496062992125984
67383	relais	0.0031496062992125984
67383	depuis	0.0031496062992125984
67383	particulier	0.0031496062992125984
67383	carrière	0.0031496062992125984
67383	notamment	0.0031496062992125984
67383	par	0.0031496062992125984
67383	entreprise	0.0031496062992125984
67383	mondialement	0.0031496062992125984
67383	fait	0.0031496062992125984
67383	robotique	0.0031496062992125984
67383	rappelle	0.0031496062992125984
67383	quotidien	0.0031496062992125984
67383	réputé	0.0031496062992125984
67383	ans	0.0031496062992125984
67383	rapide	0.0031496062992125984
67383	transformer	0.0031496062992125984
67383	nos	0.0031496062992125984
67383	bien	0.0031496062992125984
67383	problème	0.0031496062992125984
67383	théorique	0.0031496062992125984
67383	industriel	0.0031496062992125984
67383	prototypes	0.0031496062992125984
67383	scientifique	0.0031496062992125984
67383	possible	0.0031496062992125984
67383	marché	0.0031496062992125984
67383	médaille	0.0031496062992125984
67383	quatre	0.0031496062992125984
67383	même	0.0031496062992125984
67383	travail	0.0031496062992125984
67383	vite	0.0031496062992125984
67383	microélectronique	0.0031496062992125984
67383	tout	0.0031496062992125984
67383	n	0.0031496062992125984
67383	première	0.0031496062992125984
67383	qu	0.0031496062992125984
67383	roboticien	0.0031496062992125984
67383	je	0.0031496062992125984
67383	remarquablement	0.0031496062992125984
67383	lui	0.0031496062992125984
67383	déplacer	0.0031496062992125984
67383	américaine	0.0015748031496062992
67383	leader	0.0015748031496062992
67383	domaine	0.0015748031496062992
67383	systèmes	0.0015748031496062992
67383	robotisés	0.0015748031496062992
67383	adept	0.0015748031496062992
67383	autant	0.0015748031496062992
67383	dire	0.0015748031496062992
67383	contrairement	0.0015748031496062992
67383	gens	0.0015748031496062992
67383	dissertent	0.0015748031496062992
67383	sait	0.0015748031496062992
67383	puisqu	0.0015748031496062992
67383	vit	0.0015748031496062992
67383	pratique	0.0015748031496062992
67383	parle	0.0015748031496062992
67383	faut	0.0015748031496062992
67383	évidemment	0.0015748031496062992
67383	indispensable	0.0015748031496062992
67383	mais	0.0015748031496062992
67383	aussi	0.0015748031496062992
67383	souvent	0.0015748031496062992
67383	or	0.0015748031496062992
67383	début	0.0015748031496062992
67383	ma	0.0015748031496062992
67383	ai	0.0015748031496062992
67383	cessé	0.0015748031496062992
67383	déclare	0.0015748031496062992
67383	emblée	0.0015748031496062992
67383	professionnelle	0.0015748031496062992
67383	me	0.0015748031496062992
67383	soutient	0.0015748031496062992
67383	vingt	0.0015748031496062992
67383	m	0.0015748031496062992
67383	accorde	0.0015748031496062992
67383	très	0.0015748031496062992
67383	grande	0.0015748031496062992
67383	liberté	0.0015748031496062992
67383	mon	0.0015748031496062992
67383	important	0.0015748031496062992
67383	pas	0.0015748031496062992
67383	solitaire	0.0015748031496062992
67383	contraire	0.0015748031496062992
67383	où	0.0015748031496062992
67383	nécessité	0.0015748031496062992
67383	disposer	0.0015748031496062992
67383	seconde	0.0015748031496062992
67383	ville	0.0015748031496062992
67383	magnifique	0.0015748031496062992
67383	dispose	0.0015748031496062992
67383	potentiel	0.0015748031496062992
67383	informatique	0.0015748031496062992
67383	concentre	0.0015748031496062992
67383	grands	0.0015748031496062992
67383	talents	0.0015748031496062992
67383	privée	0.0015748031496062992
67383	lesquels	0.0015748031496062992
67383	travaille	0.0015748031496062992
67383	tous	0.0015748031496062992
67383	ensemble	0.0015748031496062992
67383	espagnole	0.0015748031496062992
67383	avons	0.0015748031496062992
67383	pu	0.0015748031496062992
67383	véritable	0.0015748031496062992
67383	connaissances	0.0015748031496062992
67383	produits	0.0015748031496062992
67383	france	0.0015748031496062992
67383	europe	0.0015748031496062992
67383	aux	0.0015748031496062992
67383	etats	0.0015748031496062992
67383	unis	0.0015748031496062992
67383	japon	0.0015748031496062992
67383	créer	0.0015748031496062992
67383	wany	0.0015748031496062992
67383	robotics	0.0015748031496062992
67383	s	0.0015748031496062992
67383	enthousiasme	0.0015748031496062992
67383	avantages	0.0015748031496062992
67383	conjonction	0.0015748031496062992
67383	compétitifs	0.0015748031496062992
67383	entreprises	0.0015748031496062992
67383	général	0.0015748031496062992
67383	sert	0.0015748031496062992
67383	fil	0.0015748031496062992
67383	conducteur	0.0015748031496062992
67383	thèse	0.0015748031496062992
67383	souligne	0.0015748031496062992
67383	renferme	0.0015748031496062992
67383	rencontre	0.0015748031496062992
67383	va	0.0015748031496062992
67383	émerger	0.0015748031496062992
67383	y	0.0015748031496062992
67383	cohérents	0.0015748031496062992
67383	créé	0.0015748031496062992
67383	proche	0.0015748031496062992
67383	besoin	0.0015748031496062992
67383	partir	0.0015748031496062992
67383	ces	0.0015748031496062992
67383	allons	0.0015748031496062992
67383	pouvoir	0.0015748031496062992
67383	faire	0.0015748031496062992
67383	démonstrations	0.0015748031496062992
67383	auprès	0.0015748031496062992
67383	industriels	0.0015748031496062992
67383	potentiellement	0.0015748031496062992
67383	intéressés	0.0015748031496062992
67383	chercher	0.0015748031496062992
67383	aller	0.0015748031496062992
67383	loin	0.0015748031496062992
67383	filiale	0.0015748031496062992
67383	afin	0.0015748031496062992
67383	aboutir	0.0015748031496062992
67383	solutions	0.0015748031496062992
67383	crédibles	0.0015748031496062992
67383	puissent	0.0015748031496062992
67383	sens	0.0015748031496062992
67383	technique	0.0015748031496062992
67383	éventuellement	0.0015748031496062992
67383	économique	0.0015748031496062992
67383	si	0.0015748031496062992
67383	objectif	0.0015748031496062992
67383	mettre	0.0015748031496062992
67383	produit	0.0015748031496062992
67383	toujours	0.0015748031496062992
67383	évoque	0.0015748031496062992
67383	appliquant	0.0015748031496062992
67383	son	0.0015748031496062992
